"event_id","timestamp","principal","auth_mechanism","scope","result","ip"
"AUTH01975","2025-06-04T04:48:15","analyst-ui","APIKey","analytics:read","failure","10.121.192.204"
"AUTH01976","2025-08-10T09:51:34","analyst-ui","APIKey","campaigns:write","failure","10.142.143.120"
"AUTH01977","2025-05-13T13:58:18","svc-mcp","mTLS","analytics:read","failure","10.204.238.57"
"AUTH01978","2025-05-08T14:04:21","svc-engagement","OIDC","campaigns:read","failure","10.45.179.118"
"AUTH01979","2025-07-01T20:42:55","svc-engagement","mTLS","leads:read","denied","10.205.132.128"
"AUTH01980","2025-05-30T12:33:41","analyst-ui","APIKey","leads:write","expired","10.12.252.152"
"AUTH01981","2025-06-14T00:30:36","svc-mcp","OIDC","analytics:read","expired","10.201.109.131"
"AUTH01982","2025-06-20T07:25:02","svc-optimizer","APIKey","campaigns:read","expired","10.19.16.242"
"AUTH01983","2025-07-05T00:42:54","svc-mcp","OIDC","campaigns:read","expired","10.252.114.66"
"AUTH01984","2025-07-10T14:00:43","analyst-ui","APIKey","campaigns:write","failure","10.64.231.2"
"AUTH01985","2025-08-14T18:11:40","svc-mcp","OIDC","campaigns:read","denied","10.157.146.136"
"AUTH01986","2025-06-05T16:52:59","svc-optimizer","mTLS","leads:read","success","10.128.45.169"
"AUTH01987","2025-08-16T01:47:13","analyst-ui","APIKey","campaigns:read","expired","10.103.171.246"
"AUTH01988","2025-05-15T05:42:04","svc-engagement","APIKey","leads:read","failure","10.114.119.211"
"AUTH01989","2025-05-21T19:53:50","svc-mcp","APIKey","memory:rw","failure","10.212.109.156"
"AUTH01990","2025-06-21T20:58:32","analyst-ui","mTLS","memory:rw","denied","10.214.123.42"
"AUTH01991","2025-07-12T15:23:15","svc-optimizer","OIDC","memory:rw","success","10.232.221.127"
"AUTH01992","2025-07-05T20:59:29","svc-optimizer","APIKey","leads:write","failure","10.41.246.97"
"AUTH01993","2025-08-17T11:26:02","svc-mcp","mTLS","memory:rw","success","10.63.187.31"
"AUTH01994","2025-05-06T08:22:05","analyst-ui","APIKey","campaigns:write","success","10.125.210.174"
"AUTH01995","2025-07-14T14:12:43","svc-mcp","mTLS","leads:read","expired","10.50.49.214"
"AUTH01996","2025-05-05T03:24:48","svc-optimizer","OIDC","leads:write","failure","10.242.80.217"
"AUTH01997","2025-08-26T05:40:56","svc-optimizer","mTLS","leads:write","denied","10.54.82.144"
"AUTH01998","2025-05-07T01:23:11","analyst-ui","mTLS","leads:write","success","10.82.37.147"
"AUTH01999","2025-06-03T20:51:46","svc-mcp","APIKey","analytics:read","success","10.247.161.183"
"AUTH02000","2025-08-28T01:22:50","svc-optimizer","APIKey","campaigns:write","expired","10.186.169.22"
"AUTH02001","2025-07-17T16:13:47","analyst-ui","OIDC","analytics:read","denied","10.219.224.56"
"AUTH02002","2025-07-28T18:39:19","svc-engagement","mTLS","analytics:read","success","10.186.14.112"
"AUTH02003","2025-07-12T15:32:55","svc-optimizer","OIDC","leads:write","success","10.210.112.11"
"AUTH02004","2025-07-20T03:38:08","analyst-ui","OIDC","leads:write","denied","10.24.121.172"
"AUTH02005","2025-07-28T08:02:51","svc-mcp","mTLS","leads:read","failure","10.25.73.229"
"AUTH02006","2025-08-03T12:28:28","svc-engagement","APIKey","leads:write","failure","10.28.201.153"
"AUTH02007","2025-05-10T09:53:47","svc-mcp","OIDC","campaigns:write","failure","10.73.33.140"
"AUTH02008","2025-08-09T20:53:48","svc-mcp","OIDC","leads:read","success","10.96.21.253"
"AUTH02009","2025-05-18T02:23:58","svc-mcp","OIDC","campaigns:read","denied","10.33.207.19"
"AUTH02010","2025-08-17T13:06:57","svc-engagement","OIDC","campaigns:read","failure","10.155.36.5"
"AUTH02011","2025-08-19T16:49:57","svc-mcp","APIKey","analytics:read","expired","10.216.193.34"
"AUTH02012","2025-08-27T05:40:19","svc-optimizer","mTLS","campaigns:write","expired","10.126.113.178"
"AUTH02013","2025-06-20T23:00:56","svc-engagement","mTLS","analytics:read","failure","10.134.255.57"
"AUTH02014","2025-08-27T20:19:19","analyst-ui","OIDC","leads:read","failure","10.116.222.186"
"AUTH02015","2025-05-30T23:17:26","svc-mcp","OIDC","campaigns:write","failure","10.54.78.87"
"AUTH02016","2025-07-09T19:15:54","svc-mcp","mTLS","campaigns:write","failure","10.24.52.202"
"AUTH02017","2025-05-08T16:37:47","svc-mcp","mTLS","leads:read","failure","10.203.94.238"
"AUTH02018","2025-07-10T10:26:02","svc-mcp","APIKey","campaigns:read","success","10.199.28.183"
"AUTH02019","2025-05-15T00:21:01","analyst-ui","OIDC","leads:read","expired","10.24.50.87"
"AUTH02020","2025-08-21T14:56:53","svc-mcp","APIKey","memory:rw","expired","10.170.186.53"
"AUTH02021","2025-08-02T16:28:24","svc-optimizer","OIDC","leads:read","failure","10.131.61.28"
"AUTH02022","2025-07-13T03:48:03","svc-mcp","APIKey","campaigns:write","expired","10.185.240.75"
"AUTH02023","2025-08-07T01:51:11","svc-mcp","mTLS","campaigns:write","success","10.207.157.192"
"AUTH02024","2025-08-25T05:21:51","analyst-ui","APIKey","leads:write","expired","10.111.243.37"
"AUTH02025","2025-08-18T22:19:32","analyst-ui","APIKey","campaigns:write","expired","10.108.57.136"
"AUTH02026","2025-07-02T16:56:47","svc-engagement","APIKey","campaigns:write","success","10.123.201.38"
"AUTH02027","2025-08-17T12:22:50","svc-optimizer","APIKey","analytics:read","denied","10.254.220.206"
"AUTH02028","2025-08-11T18:00:50","analyst-ui","OIDC","memory:rw","denied","10.146.22.188"
"AUTH02029","2025-08-08T18:25:51","analyst-ui","APIKey","campaigns:read","expired","10.226.152.21"
"AUTH02030","2025-06-15T02:52:32","analyst-ui","mTLS","memory:rw","failure","10.141.18.164"
"AUTH02031","2025-05-07T21:41:13","svc-engagement","mTLS","memory:rw","failure","10.54.10.194"
"AUTH02032","2025-08-16T13:16:44","analyst-ui","OIDC","campaigns:write","success","10.45.135.24"
"AUTH02033","2025-05-11T20:35:28","svc-engagement","mTLS","leads:read","failure","10.19.189.247"
"AUTH02034","2025-07-02T23:38:25","analyst-ui","mTLS","campaigns:read","denied","10.149.241.18"
"AUTH02035","2025-08-02T17:56:47","analyst-ui","mTLS","leads:read","success","10.156.103.57"
"AUTH02036","2025-07-02T06:42:54","svc-optimizer","mTLS","analytics:read","expired","10.156.217.144"
"AUTH02037","2025-08-15T10:41:15","analyst-ui","mTLS","memory:rw","success","10.65.202.100"
"AUTH02038","2025-08-03T07:54:53","svc-mcp","OIDC","memory:rw","failure","10.220.20.97"
"AUTH02039","2025-07-12T19:36:03","analyst-ui","mTLS","memory:rw","denied","10.176.72.21"
"AUTH02040","2025-05-02T07:37:44","svc-mcp","OIDC","leads:write","success","10.15.99.205"
"AUTH02041","2025-06-08T08:14:57","svc-engagement","APIKey","leads:write","expired","10.60.153.194"
"AUTH02042","2025-08-01T19:24:29","analyst-ui","mTLS","campaigns:write","expired","10.108.148.143"
"AUTH02043","2025-06-09T00:38:18","svc-optimizer","mTLS","campaigns:write","success","10.173.43.167"
"AUTH02044","2025-06-26T08:08:59","svc-optimizer","APIKey","memory:rw","expired","10.205.200.217"
"AUTH02045","2025-06-30T20:11:38","svc-optimizer","APIKey","campaigns:read","failure","10.82.143.37"
"AUTH02046","2025-08-13T18:03:16","svc-mcp","OIDC","leads:write","expired","10.204.211.19"
"AUTH02047","2025-06-18T20:25:10","svc-mcp","APIKey","leads:write","expired","10.148.211.44"
"AUTH02048","2025-05-03T15:23:32","svc-mcp","mTLS","leads:read","failure","10.31.225.200"
"AUTH02049","2025-05-17T05:26:30","svc-optimizer","APIKey","leads:write","expired","10.119.249.232"
"AUTH02050","2025-06-06T02:03:01","svc-optimizer","mTLS","analytics:read","expired","10.25.233.53"
"AUTH02051","2025-05-29T00:00:50","svc-optimizer","mTLS","campaigns:write","failure","10.156.238.86"
"AUTH02052","2025-07-17T12:07:35","svc-engagement","OIDC","campaigns:write","failure","10.160.61.23"
"AUTH02053","2025-05-04T13:01:20","svc-optimizer","OIDC","campaigns:read","expired","10.64.35.245"
"AUTH02054","2025-05-03T09:07:27","analyst-ui","mTLS","memory:rw","failure","10.246.154.174"
"AUTH02055","2025-07-23T13:32:18","svc-engagement","mTLS","analytics:read","success","10.179.15.225"
"AUTH02056","2025-08-04T20:25:05","svc-optimizer","OIDC","campaigns:write","expired","10.155.156.128"
"AUTH02057","2025-06-07T14:53:03","svc-optimizer","APIKey","analytics:read","failure","10.88.57.43"
"AUTH02058","2025-05-21T18:59:18","analyst-ui","APIKey","campaigns:read","denied","10.176.229.19"
"AUTH02059","2025-07-23T03:06:08","analyst-ui","mTLS","analytics:read","success","10.189.61.54"
"AUTH02060","2025-08-03T04:07:56","svc-optimizer","APIKey","memory:rw","expired","10.6.173.219"
"AUTH02061","2025-08-09T10:40:28","svc-mcp","OIDC","campaigns:read","expired","10.60.101.211"
"AUTH02062","2025-05-15T18:35:30","analyst-ui","OIDC","leads:read","expired","10.119.171.179"
"AUTH02063","2025-05-08T06:49:38","svc-engagement","APIKey","campaigns:read","expired","10.128.133.153"
"AUTH02064","2025-08-23T01:42:42","analyst-ui","OIDC","leads:read","success","10.46.194.150"
"AUTH02065","2025-07-27T15:24:15","svc-optimizer","OIDC","campaigns:write","denied","10.213.40.33"
"AUTH02066","2025-08-01T16:34:04","svc-mcp","mTLS","leads:read","failure","10.41.39.129"
"AUTH02067","2025-07-18T13:08:53","svc-mcp","mTLS","campaigns:write","success","10.240.251.41"
"AUTH02068","2025-06-13T12:53:00","svc-engagement","APIKey","campaigns:write","failure","10.175.34.145"
"AUTH02069","2025-05-18T08:31:02","analyst-ui","mTLS","memory:rw","denied","10.179.24.197"
"AUTH02070","2025-07-24T13:00:18","analyst-ui","APIKey","leads:read","success","10.143.44.12"
"AUTH02071","2025-05-03T03:17:41","svc-mcp","APIKey","analytics:read","failure","10.152.202.58"
"AUTH02072","2025-06-27T16:39:10","svc-optimizer","mTLS","memory:rw","success","10.116.44.21"
"AUTH02073","2025-08-20T06:32:58","svc-engagement","mTLS","campaigns:write","denied","10.93.121.107"
"AUTH02074","2025-07-15T01:47:01","svc-optimizer","mTLS","leads:read","denied","10.175.91.49"
"AUTH02075","2025-08-18T02:45:56","analyst-ui","APIKey","campaigns:write","success","10.128.174.163"
"AUTH02076","2025-07-03T00:12:52","svc-optimizer","OIDC","analytics:read","expired","10.214.197.165"
"AUTH02077","2025-06-08T00:32:56","svc-optimizer","APIKey","analytics:read","denied","10.79.0.63"
"AUTH02078","2025-07-21T18:19:07","analyst-ui","APIKey","leads:write","failure","10.15.121.106"
"AUTH02079","2025-07-26T15:59:06","svc-engagement","APIKey","campaigns:write","failure","10.140.225.24"
"AUTH02080","2025-05-13T02:00:41","svc-optimizer","OIDC","memory:rw","expired","10.245.254.141"
"AUTH02081","2025-07-20T15:38:40","svc-optimizer","APIKey","memory:rw","failure","10.145.201.5"
"AUTH02082","2025-07-09T16:31:14","svc-mcp","APIKey","memory:rw","failure","10.199.237.213"
"AUTH02083","2025-06-11T18:42:40","svc-engagement","APIKey","campaigns:read","failure","10.147.0.72"
"AUTH02084","2025-07-25T12:42:53","svc-optimizer","APIKey","campaigns:read","failure","10.153.246.2"
"AUTH02085","2025-06-02T02:30:37","svc-optimizer","OIDC","leads:write","denied","10.192.247.57"
"AUTH02086","2025-08-26T17:27:35","svc-engagement","APIKey","memory:rw","success","10.66.227.39"
"AUTH02087","2025-08-20T17:50:52","svc-mcp","APIKey","analytics:read","failure","10.19.181.178"
"AUTH02088","2025-07-18T04:32:03","svc-mcp","mTLS","memory:rw","expired","10.60.38.229"
"AUTH02089","2025-05-25T20:47:09","svc-mcp","APIKey","leads:write","expired","10.111.245.49"
"AUTH02090","2025-07-02T06:21:32","svc-mcp","OIDC","leads:write","expired","10.214.47.205"
"AUTH02091","2025-07-25T04:06:58","svc-engagement","mTLS","leads:write","success","10.225.14.163"
"AUTH02092","2025-08-19T00:22:02","analyst-ui","OIDC","campaigns:read","success","10.185.109.131"
"AUTH02093","2025-06-30T10:47:35","svc-optimizer","mTLS","analytics:read","failure","10.198.30.241"
"AUTH02094","2025-07-16T18:07:34","svc-optimizer","OIDC","leads:write","failure","10.59.250.253"
"AUTH02095","2025-05-07T01:51:46","svc-optimizer","OIDC","campaigns:write","denied","10.59.53.3"
"AUTH02096","2025-07-16T12:22:48","analyst-ui","OIDC","leads:write","failure","10.133.186.251"
"AUTH02097","2025-07-12T23:05:52","analyst-ui","OIDC","leads:read","failure","10.119.84.170"
"AUTH02098","2025-07-13T01:07:31","svc-engagement","mTLS","campaigns:write","expired","10.28.126.102"
"AUTH02099","2025-08-20T13:40:36","svc-mcp","mTLS","campaigns:write","success","10.10.179.185"
"AUTH02100","2025-07-09T20:27:01","svc-optimizer","mTLS","memory:rw","success","10.2.202.209"
"AUTH02101","2025-06-19T07:59:22","svc-optimizer","APIKey","leads:read","denied","10.156.227.240"
"AUTH02102","2025-08-22T06:10:22","svc-engagement","OIDC","memory:rw","success","10.231.7.119"
"AUTH02103","2025-08-22T08:06:57","svc-optimizer","mTLS","leads:read","denied","10.56.162.27"
"AUTH02104","2025-07-13T16:24:24","svc-optimizer","APIKey","campaigns:write","failure","10.125.255.5"
"AUTH02105","2025-06-08T15:52:34","analyst-ui","OIDC","leads:write","expired","10.238.4.108"
"AUTH02106","2025-06-24T09:25:32","svc-optimizer","APIKey","campaigns:write","expired","10.53.76.136"
"AUTH02107","2025-06-23T07:07:03","analyst-ui","OIDC","leads:write","success","10.153.103.104"
"AUTH02108","2025-05-25T23:57:25","svc-engagement","mTLS","leads:read","success","10.161.211.113"
"AUTH02109","2025-05-24T03:03:20","svc-mcp","OIDC","memory:rw","success","10.196.179.112"
"AUTH02110","2025-08-17T13:39:10","analyst-ui","mTLS","leads:write","expired","10.231.121.54"
"AUTH02111","2025-05-17T12:30:39","svc-optimizer","mTLS","campaigns:read","failure","10.118.103.118"
"AUTH02112","2025-08-06T07:44:41","analyst-ui","mTLS","leads:write","expired","10.247.105.249"
"AUTH02113","2025-05-21T11:35:27","svc-optimizer","mTLS","analytics:read","denied","10.127.73.167"
"AUTH02114","2025-06-06T13:51:52","analyst-ui","APIKey","campaigns:write","success","10.26.104.98"
"AUTH02115","2025-05-26T12:07:38","svc-engagement","APIKey","leads:write","expired","10.129.7.125"
"AUTH02116","2025-05-22T05:39:38","svc-engagement","OIDC","leads:write","expired","10.86.130.13"
"AUTH02117","2025-08-09T11:53:09","svc-engagement","OIDC","campaigns:read","failure","10.224.109.209"
"AUTH02118","2025-07-04T19:31:01","svc-engagement","OIDC","leads:write","denied","10.23.247.201"
"AUTH02119","2025-08-18T20:31:39","svc-mcp","APIKey","campaigns:write","failure","10.84.243.25"
"AUTH02120","2025-05-19T17:57:31","svc-mcp","APIKey","leads:write","failure","10.80.133.253"
"AUTH02121","2025-05-12T20:52:01","analyst-ui","OIDC","leads:read","denied","10.114.158.166"
"AUTH02122","2025-08-25T15:16:09","svc-engagement","APIKey","leads:write","failure","10.163.184.135"
"AUTH02123","2025-07-31T11:15:01","svc-mcp","mTLS","memory:rw","denied","10.194.200.20"
"AUTH02124","2025-06-24T13:26:10","svc-mcp","APIKey","campaigns:read","success","10.160.209.10"
"AUTH02125","2025-06-14T16:13:42","svc-mcp","OIDC","analytics:read","denied","10.7.144.118"
"AUTH02126","2025-05-13T04:38:43","svc-engagement","OIDC","analytics:read","failure","10.37.104.16"
"AUTH02127","2025-06-11T13:57:16","svc-mcp","APIKey","analytics:read","failure","10.187.121.72"
"AUTH02128","2025-07-19T20:30:22","svc-engagement","APIKey","campaigns:read","denied","10.192.4.84"
"AUTH02129","2025-06-23T04:12:40","svc-mcp","APIKey","memory:rw","failure","10.143.244.11"
"AUTH02130","2025-07-25T03:06:26","svc-optimizer","OIDC","analytics:read","success","10.151.181.19"
"AUTH02131","2025-06-04T13:22:27","svc-mcp","OIDC","analytics:read","failure","10.124.83.114"
"AUTH02132","2025-08-08T17:46:53","analyst-ui","mTLS","leads:read","expired","10.40.206.3"
"AUTH02133","2025-06-26T20:24:40","analyst-ui","mTLS","leads:write","expired","10.229.55.140"
"AUTH02134","2025-05-19T15:31:44","analyst-ui","APIKey","leads:write","success","10.136.241.69"
"AUTH02135","2025-07-01T11:59:11","svc-engagement","mTLS","analytics:read","failure","10.28.88.92"
"AUTH02136","2025-08-26T07:46:03","svc-mcp","mTLS","leads:write","failure","10.255.210.151"
"AUTH02137","2025-06-01T03:29:11","svc-optimizer","mTLS","memory:rw","success","10.163.234.16"
"AUTH02138","2025-08-18T09:32:54","analyst-ui","OIDC","memory:rw","failure","10.140.139.157"
"AUTH02139","2025-06-03T21:53:14","svc-engagement","APIKey","memory:rw","expired","10.4.64.229"
"AUTH02140","2025-07-23T18:05:16","svc-optimizer","mTLS","analytics:read","denied","10.161.211.4"
"AUTH02141","2025-06-13T17:23:27","analyst-ui","OIDC","memory:rw","denied","10.23.92.242"
"AUTH02142","2025-05-27T00:30:59","svc-engagement","OIDC","leads:read","denied","10.64.112.211"
"AUTH02143","2025-08-20T03:55:16","analyst-ui","mTLS","memory:rw","denied","10.102.213.191"
"AUTH02144","2025-08-19T20:41:31","svc-engagement","APIKey","analytics:read","success","10.108.26.79"
"AUTH02145","2025-05-12T15:30:46","svc-optimizer","OIDC","leads:write","success","10.193.186.224"
"AUTH02146","2025-05-18T12:10:43","analyst-ui","OIDC","leads:read","expired","10.11.17.60"
"AUTH02147","2025-08-02T03:03:32","svc-mcp","APIKey","leads:read","failure","10.8.55.201"
"AUTH02148","2025-06-11T08:04:44","svc-optimizer","mTLS","analytics:read","denied","10.124.50.228"
"AUTH02149","2025-08-21T04:45:29","svc-optimizer","mTLS","campaigns:read","failure","10.37.41.172"
"AUTH02150","2025-07-10T12:39:31","analyst-ui","APIKey","leads:read","expired","10.71.184.68"
"AUTH02151","2025-07-12T08:32:56","svc-engagement","APIKey","leads:read","expired","10.125.166.101"
"AUTH02152","2025-07-28T21:04:01","analyst-ui","mTLS","leads:write","denied","10.252.228.109"
"AUTH02153","2025-06-04T19:29:19","svc-mcp","APIKey","leads:write","failure","10.128.127.56"
"AUTH02154","2025-06-06T01:16:15","svc-engagement","APIKey","memory:rw","denied","10.162.251.122"
"AUTH02155","2025-06-10T11:17:35","analyst-ui","APIKey","leads:write","denied","10.16.151.179"
"AUTH02156","2025-05-04T11:02:27","svc-optimizer","mTLS","leads:write","denied","10.99.121.206"
"AUTH02157","2025-07-04T18:19:12","svc-engagement","OIDC","campaigns:read","success","10.85.20.141"
"AUTH02158","2025-07-07T01:43:37","svc-optimizer","mTLS","memory:rw","denied","10.89.177.147"
"AUTH02159","2025-08-01T04:18:30","svc-engagement","mTLS","campaigns:read","failure","10.134.99.58"
"AUTH02160","2025-08-22T02:54:39","svc-optimizer","OIDC","campaigns:read","failure","10.208.196.85"
"AUTH02161","2025-06-07T07:44:36","svc-optimizer","APIKey","analytics:read","denied","10.246.111.108"
"AUTH02162","2025-07-04T19:37:02","svc-mcp","OIDC","campaigns:write","failure","10.167.19.27"
"AUTH02163","2025-06-19T13:23:45","svc-optimizer","APIKey","campaigns:write","expired","10.232.221.68"
"AUTH02164","2025-08-15T18:30:18","svc-mcp","mTLS","analytics:read","expired","10.145.69.148"
"AUTH02165","2025-05-16T10:36:25","svc-mcp","OIDC","analytics:read","failure","10.160.103.26"
"AUTH02166","2025-08-02T19:12:37","svc-optimizer","OIDC","leads:write","success","10.225.43.36"
"AUTH02167","2025-05-25T21:56:29","svc-optimizer","OIDC","analytics:read","success","10.243.66.5"
"AUTH02168","2025-05-24T19:19:09","analyst-ui","OIDC","leads:write","success","10.110.142.223"
