"rpc_id","timestamp","transport","method","params_bytes","duration_ms","status_code","source_agent_type","target_resource"
"RPC005249","2025-08-09T05:37:27","HTTP","fetchMemory","4614","984","200","LeadTriage","analytics://events"
"RPC005250","2025-06-07T01:18:45","WebSocket","storeMemory","3692","840","200","Engagement","db://interactions"
"RPC005251","2025-08-28T17:22:26","HTTP","consolidateMemory","3078","670","200","Engagement","db://interactions"
"RPC005252","2025-05-30T08:56:53","WebSocket","storeMemory","1822","424","403","LeadTriage","analytics://events"
"RPC005253","2025-08-26T01:39:42","HTTP","optimizeCampaign","1877","1040","403","LeadTriage","db://leads"
"RPC005254","2025-05-07T00:59:55","WebSocket","searchGraph","2854","961","200","Engagement","db://leads"
"RPC005255","2025-07-29T18:21:42","WebSocket","optimizeCampaign","803","1182","401","Optimizer","db://interactions"
"RPC005256","2025-06-15T20:47:48","HTTP","updateLead","2754","403","200","LeadTriage","kg://graph"
"RPC005257","2025-06-21T06:41:11","WebSocket","consolidateMemory","518","117","200","Optimizer","db://leads"
"RPC005258","2025-07-24T05:45:16","HTTP","recommendAction","2804","712","400","LeadTriage","analytics://events"
"RPC005259","2025-07-12T19:57:32","HTTP","getLead","4275","1162","500","Optimizer","analytics://events"
"RPC005260","2025-08-11T09:18:41","WebSocket","consolidateMemory","4485","723","500","Engagement","db://interactions"
"RPC005261","2025-06-12T05:33:03","WebSocket","trackEvent","1158","936","400","Optimizer","cache://memory"
"RPC005262","2025-07-25T14:03:03","HTTP","fetchMemory","2387","173","200","Optimizer","cache://memory"
"RPC005263","2025-05-12T22:45:09","HTTP","updateLead","386","71","200","LeadTriage","analytics://events"
"RPC005264","2025-05-10T15:04:03","HTTP","consolidateMemory","1756","180","401","Engagement","cache://memory"
"RPC005265","2025-07-29T05:14:57","WebSocket","recommendAction","1205","815","500","Optimizer","analytics://events"
"RPC005266","2025-07-09T15:33:41","WebSocket","fetchMemory","3533","1248","200","Optimizer","kg://graph"
"RPC005267","2025-05-19T13:05:32","HTTP","getLead","1055","1052","200","Engagement","analytics://events"
"RPC005268","2025-08-15T00:13:43","WebSocket","storeMemory","1945","1311","200","Engagement","analytics://events"
"RPC005269","2025-05-26T03:32:47","WebSocket","trackEvent","1111","1035","200","Engagement","db://leads"
"RPC005270","2025-07-06T15:10:28","WebSocket","trackEvent","3621","625","200","LeadTriage","db://leads"
"RPC005271","2025-07-13T04:56:46","HTTP","trackEvent","3575","1259","200","Optimizer","db://leads"
"RPC005272","2025-06-19T05:54:57","HTTP","trackEvent","3724","1474","200","LeadTriage","cache://memory"
"RPC005273","2025-07-01T05:53:47","HTTP","searchGraph","2200","918","401","LeadTriage","db://leads"
"RPC005274","2025-06-08T02:06:14","HTTP","searchGraph","4806","1332","403","Optimizer","db://interactions"
"RPC005275","2025-06-07T00:17:23","WebSocket","optimizeCampaign","4224","1404","200","LeadTriage","db://leads"
"RPC005276","2025-07-22T21:08:43","HTTP","consolidateMemory","1725","178","500","Optimizer","db://interactions"
"RPC005277","2025-06-11T08:04:22","HTTP","fetchMemory","838","588","200","LeadTriage","kg://graph"
"RPC005278","2025-05-17T06:27:21","WebSocket","updateLead","1869","365","400","Optimizer","kg://graph"
"RPC005279","2025-07-18T01:13:37","HTTP","searchGraph","619","919","403","LeadTriage","analytics://events"
"RPC005280","2025-05-12T12:39:51","HTTP","getLead","312","993","403","Engagement","db://interactions"
"RPC005281","2025-06-15T12:47:01","WebSocket","updateLead","3883","946","200","Optimizer","db://interactions"
"RPC005282","2025-08-19T20:19:26","WebSocket","searchGraph","4001","860","200","LeadTriage","db://interactions"
"RPC005283","2025-05-03T17:30:56","HTTP","storeMemory","536","1482","401","Optimizer","db://interactions"
"RPC005284","2025-05-22T22:52:59","WebSocket","updateLead","966","458","200","Optimizer","db://interactions"
"RPC005285","2025-05-05T08:11:48","HTTP","searchGraph","4309","1452","200","Optimizer","db://interactions"
"RPC005286","2025-08-03T04:39:57","WebSocket","fetchMemory","4416","143","200","Engagement","db://leads"
"RPC005287","2025-07-15T16:20:43","HTTP","fetchMemory","270","1099","200","Engagement","kg://graph"
"RPC005288","2025-06-06T04:39:08","HTTP","optimizeCampaign","2766","482","200","Engagement","db://interactions"
"RPC005289","2025-07-11T21:45:12","HTTP","fetchMemory","2809","364","500","Engagement","db://interactions"
"RPC005290","2025-05-27T09:38:28","HTTP","trackEvent","1118","316","200","Optimizer","db://interactions"
"RPC005291","2025-06-23T22:53:09","WebSocket","consolidateMemory","1226","125","500","Engagement","db://interactions"
"RPC005292","2025-05-14T08:08:15","HTTP","updateLead","4296","1276","200","LeadTriage","cache://memory"
"RPC005293","2025-06-27T18:18:40","WebSocket","optimizeCampaign","1039","1037","500","Engagement","cache://memory"
"RPC005294","2025-05-05T02:19:31","HTTP","searchGraph","1865","763","403","LeadTriage","analytics://events"
"RPC005295","2025-05-22T16:06:03","HTTP","updateLead","494","884","200","LeadTriage","db://interactions"
"RPC005296","2025-05-02T16:40:53","WebSocket","storeMemory","3430","1132","400","Engagement","cache://memory"
"RPC005297","2025-05-11T12:40:21","HTTP","recommendAction","1036","166","200","Optimizer","analytics://events"
"RPC005298","2025-06-08T07:02:51","HTTP","searchGraph","1299","395","403","Optimizer","analytics://events"
"RPC005299","2025-07-03T02:04:16","HTTP","getLead","2607","1486","400","LeadTriage","db://leads"
"RPC005300","2025-07-11T11:49:07","HTTP","fetchMemory","4121","505","403","Optimizer","kg://graph"
"RPC005301","2025-07-25T08:03:19","WebSocket","trackEvent","3396","95","403","Optimizer","kg://graph"
"RPC005302","2025-07-23T04:46:40","WebSocket","fetchMemory","987","149","200","Engagement","analytics://events"
"RPC005303","2025-06-03T19:43:20","HTTP","searchGraph","2770","1275","200","Optimizer","db://leads"
"RPC005304","2025-08-19T01:56:27","HTTP","updateLead","4853","34","200","LeadTriage","db://leads"
"RPC005305","2025-07-23T15:05:46","HTTP","fetchMemory","3664","123","200","LeadTriage","kg://graph"
"RPC005306","2025-06-17T18:16:34","WebSocket","fetchMemory","4822","533","401","LeadTriage","kg://graph"
"RPC005307","2025-07-14T03:20:20","HTTP","optimizeCampaign","519","1256","500","LeadTriage","cache://memory"
"RPC005308","2025-07-01T10:40:37","WebSocket","trackEvent","4967","377","403","LeadTriage","analytics://events"
"RPC005309","2025-08-03T06:45:57","WebSocket","trackEvent","4645","1120","500","LeadTriage","kg://graph"
"RPC005310","2025-07-23T05:04:31","HTTP","recommendAction","4939","959","200","Optimizer","analytics://events"
"RPC005311","2025-07-05T01:25:13","HTTP","fetchMemory","4022","461","200","Engagement","db://interactions"
"RPC005312","2025-06-25T07:45:22","WebSocket","updateLead","3969","1133","200","LeadTriage","db://interactions"
"RPC005313","2025-07-17T03:12:12","HTTP","updateLead","4113","716","400","Optimizer","cache://memory"
"RPC005314","2025-05-06T00:44:20","HTTP","updateLead","4960","591","200","Optimizer","cache://memory"
"RPC005315","2025-05-18T11:47:26","HTTP","storeMemory","2228","1032","403","Optimizer","db://interactions"
"RPC005316","2025-08-24T09:44:13","HTTP","updateLead","928","1326","400","Optimizer","analytics://events"
"RPC005317","2025-06-27T16:11:35","HTTP","trackEvent","1682","108","400","LeadTriage","db://interactions"
"RPC005318","2025-05-17T01:36:08","WebSocket","optimizeCampaign","3362","1332","403","Engagement","kg://graph"
"RPC005319","2025-05-14T21:21:21","HTTP","trackEvent","4075","1097","500","Optimizer","analytics://events"
"RPC005320","2025-08-28T06:58:14","HTTP","trackEvent","2999","1352","400","Optimizer","kg://graph"
"RPC005321","2025-06-24T07:21:08","WebSocket","updateLead","2422","449","403","Optimizer","kg://graph"
"RPC005322","2025-05-01T14:20:10","WebSocket","fetchMemory","3829","922","403","Engagement","db://leads"
"RPC005323","2025-07-05T00:23:11","HTTP","consolidateMemory","1570","35","200","Engagement","kg://graph"
"RPC005324","2025-07-24T08:49:47","HTTP","trackEvent","2933","687","500","Optimizer","kg://graph"
"RPC005325","2025-07-16T10:37:30","HTTP","trackEvent","1852","604","500","Optimizer","db://leads"
"RPC005326","2025-05-26T23:32:15","HTTP","trackEvent","2824","1072","500","Engagement","kg://graph"
"RPC005327","2025-05-31T18:35:17","WebSocket","getLead","1540","1233","200","Optimizer","cache://memory"
"RPC005328","2025-06-01T16:23:59","HTTP","getLead","1347","113","500","Engagement","kg://graph"
"RPC005329","2025-06-21T22:54:35","HTTP","fetchMemory","1366","1049","200","Engagement","db://interactions"
"RPC005330","2025-05-01T06:14:39","WebSocket","fetchMemory","4722","684","200","Optimizer","db://interactions"
"RPC005331","2025-07-13T08:07:13","WebSocket","storeMemory","1599","348","200","LeadTriage","cache://memory"
"RPC005332","2025-06-16T22:02:09","HTTP","recommendAction","3542","704","200","Engagement","db://interactions"
"RPC005333","2025-05-21T11:14:41","HTTP","searchGraph","3128","1298","401","Engagement","db://interactions"
"RPC005334","2025-08-24T13:37:54","HTTP","updateLead","349","455","200","Engagement","kg://graph"
"RPC005335","2025-05-09T17:26:52","HTTP","consolidateMemory","1370","763","200","Optimizer","db://interactions"
"RPC005336","2025-07-23T05:03:52","HTTP","getLead","1350","246","200","LeadTriage","kg://graph"
"RPC005337","2025-06-30T05:57:50","HTTP","optimizeCampaign","435","303","200","LeadTriage","analytics://events"
"RPC005338","2025-05-11T18:04:01","HTTP","consolidateMemory","2107","981","400","Engagement","kg://graph"
"RPC005339","2025-06-26T20:03:44","HTTP","trackEvent","829","317","200","LeadTriage","cache://memory"
"RPC005340","2025-05-01T07:29:44","HTTP","recommendAction","4443","353","400","Optimizer","db://interactions"
"RPC005341","2025-08-27T17:27:59","WebSocket","recommendAction","1980","1022","200","LeadTriage","analytics://events"
"RPC005342","2025-06-22T09:31:18","WebSocket","recommendAction","2025","1272","500","Engagement","kg://graph"
"RPC005343","2025-06-17T15:07:56","HTTP","recommendAction","4957","732","200","LeadTriage","kg://graph"
"RPC005344","2025-08-05T04:07:22","WebSocket","fetchMemory","1792","1236","403","Optimizer","analytics://events"
"RPC005345","2025-06-21T17:13:04","HTTP","trackEvent","1528","1066","500","Optimizer","cache://memory"
"RPC005346","2025-08-28T08:14:14","HTTP","fetchMemory","742","664","403","Optimizer","db://interactions"
"RPC005347","2025-07-15T01:28:18","WebSocket","getLead","4321","1403","200","Optimizer","db://interactions"
"RPC005348","2025-05-28T18:04:21","WebSocket","trackEvent","458","722","403","Optimizer","analytics://events"
"RPC005349","2025-05-25T23:02:07","HTTP","consolidateMemory","2700","955","200","Engagement","db://leads"
"RPC005350","2025-07-01T09:45:45","WebSocket","recommendAction","3740","340","200","Engagement","kg://graph"
"RPC005351","2025-05-25T14:27:45","HTTP","consolidateMemory","3867","283","401","Optimizer","kg://graph"
"RPC005352","2025-06-04T14:48:14","HTTP","searchGraph","2013","601","200","LeadTriage","analytics://events"
"RPC005353","2025-05-10T10:14:21","HTTP","optimizeCampaign","1902","867","400","Optimizer","analytics://events"
"RPC005354","2025-05-22T15:54:39","WebSocket","getLead","1165","466","200","Engagement","cache://memory"
"RPC005355","2025-07-19T03:09:45","WebSocket","trackEvent","4252","75","200","Optimizer","analytics://events"
"RPC005356","2025-06-08T00:33:56","HTTP","recommendAction","2689","310","401","Engagement","analytics://events"
"RPC005357","2025-08-18T07:22:21","WebSocket","consolidateMemory","321","939","200","Optimizer","db://leads"
"RPC005358","2025-07-30T14:26:46","HTTP","consolidateMemory","2647","361","200","LeadTriage","db://leads"
"RPC005359","2025-05-05T03:13:50","WebSocket","trackEvent","601","191","200","Optimizer","db://leads"
"RPC005360","2025-06-05T20:03:53","HTTP","fetchMemory","3268","1483","400","LeadTriage","db://leads"
"RPC005361","2025-07-05T04:16:36","WebSocket","consolidateMemory","3475","209","200","Optimizer","db://interactions"
"RPC005362","2025-05-24T23:22:34","WebSocket","optimizeCampaign","3618","1449","200","Engagement","db://interactions"
"RPC005363","2025-06-23T11:01:11","HTTP","searchGraph","790","489","500","Engagement","kg://graph"
"RPC005364","2025-06-26T04:48:19","HTTP","recommendAction","2312","581","200","LeadTriage","db://leads"
"RPC005365","2025-07-03T09:55:12","HTTP","storeMemory","2526","963","400","Engagement","kg://graph"
"RPC005366","2025-07-31T15:35:38","HTTP","searchGraph","2640","700","500","Optimizer","db://leads"
"RPC005367","2025-08-13T10:45:55","WebSocket","getLead","3973","735","400","Optimizer","cache://memory"
"RPC005368","2025-05-14T20:41:47","HTTP","getLead","4878","533","200","LeadTriage","kg://graph"
"RPC005369","2025-08-11T23:33:48","HTTP","getLead","783","949","500","Engagement","kg://graph"
"RPC005370","2025-08-01T23:54:39","WebSocket","getLead","4157","1211","200","Engagement","analytics://events"
"RPC005371","2025-05-18T15:39:51","WebSocket","getLead","4927","561","200","LeadTriage","analytics://events"
"RPC005372","2025-06-26T11:50:54","HTTP","consolidateMemory","4029","1414","200","Optimizer","kg://graph"
"RPC005373","2025-05-17T13:28:16","HTTP","trackEvent","1535","34","200","Engagement","db://leads"
"RPC005374","2025-06-18T08:24:27","WebSocket","updateLead","1378","1334","403","LeadTriage","db://leads"
"RPC005375","2025-07-17T04:02:16","WebSocket","storeMemory","1338","40","403","LeadTriage","cache://memory"
"RPC005376","2025-05-18T07:55:47","WebSocket","trackEvent","4521","279","400","Engagement","kg://graph"
"RPC005377","2025-05-08T18:38:07","WebSocket","getLead","2317","519","200","Optimizer","analytics://events"
"RPC005378","2025-07-12T19:27:14","HTTP","recommendAction","625","1441","200","Optimizer","analytics://events"
"RPC005379","2025-06-17T09:07:42","HTTP","trackEvent","2435","552","500","LeadTriage","analytics://events"
"RPC005380","2025-08-20T22:07:11","WebSocket","optimizeCampaign","3959","785","200","Optimizer","db://interactions"
"RPC005381","2025-05-12T18:43:52","HTTP","searchGraph","4559","921","200","Engagement","analytics://events"
"RPC005382","2025-07-06T03:14:01","WebSocket","storeMemory","1082","904","200","Optimizer","kg://graph"
"RPC005383","2025-06-07T21:38:25","HTTP","updateLead","1279","713","200","Engagement","cache://memory"
"RPC005384","2025-07-28T17:42:05","HTTP","updateLead","2490","1410","200","LeadTriage","analytics://events"
"RPC005385","2025-07-08T01:15:26","WebSocket","searchGraph","2436","1347","200","LeadTriage","cache://memory"
"RPC005386","2025-05-12T11:45:28","WebSocket","updateLead","1873","884","401","Engagement","cache://memory"
"RPC005387","2025-07-05T19:49:27","WebSocket","getLead","1280","257","400","Engagement","kg://graph"
"RPC005388","2025-07-07T07:38:58","WebSocket","storeMemory","1984","1161","500","LeadTriage","analytics://events"
"RPC005389","2025-05-27T18:11:08","WebSocket","searchGraph","1878","309","500","Engagement","db://leads"
"RPC005390","2025-05-03T14:48:57","HTTP","updateLead","2059","158","403","LeadTriage","db://leads"
"RPC005391","2025-07-29T13:16:36","HTTP","recommendAction","4466","1468","200","Optimizer","db://leads"
"RPC005392","2025-08-12T11:17:22","HTTP","recommendAction","4697","1239","200","LeadTriage","cache://memory"
"RPC005393","2025-06-20T16:28:52","HTTP","storeMemory","690","18","200","Engagement","db://interactions"
"RPC005394","2025-06-14T23:22:12","HTTP","getLead","4554","809","400","Optimizer","cache://memory"
"RPC005395","2025-07-23T05:01:24","WebSocket","getLead","533","164","200","LeadTriage","db://interactions"
"RPC005396","2025-08-10T19:44:52","HTTP","storeMemory","2465","1270","200","Optimizer","cache://memory"
"RPC005397","2025-05-17T23:30:42","HTTP","optimizeCampaign","3825","1493","200","Engagement","kg://graph"
"RPC005398","2025-07-02T00:05:50","WebSocket","updateLead","3713","1442","200","Engagement","analytics://events"
"RPC005399","2025-07-05T21:44:06","HTTP","fetchMemory","1291","135","401","LeadTriage","analytics://events"
"RPC005400","2025-05-26T23:01:02","WebSocket","optimizeCampaign","2747","171","200","LeadTriage","db://interactions"
