"conversation_id","lead_id","last_utterance_summary","active_intent","slots_json","expires_at"
"C0001635","L0001635","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T03:57:11"
"C0003690","L0003691","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T10:55:20"
"C0004500","L0004501","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:59:21"
"C0004513","L0004514","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T13:21:40"
"C0001857","L0001857","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T04:59:24"
"C0000643","L0000643","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T22:27:39"
"C0002807","L0002808","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T05:44:11"
"C0001297","L0001297","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T13:59:47"
"C0001421","L0001421","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T23:59:29"
"C0000054","L0000054","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T23:59:48"
"C0001986","L0001986","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T06:00:00"
"C0000409","L0000409","needs security details","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T18:40:05"
"C0004477","L0004478","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:55:55"
"C0004673","L0004674","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T22:59:24"
"C0003514","L0003515","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T14:20:37"
"C0001107","L0001107","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T15:28:00"
"C0001546","L0001546","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T10:43:53"
"C0003049","L0003050","needs security details","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T23:57:08"
"C0002861","L0002862","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T15:41:00"
"C0003782","L0003783","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T18:56:58"
"C0002191","L0002192","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T17:26:10"
"C0003363","L0003364","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T02:12:04"
"C0002320","L0002321","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T01:00:00"
"C0004145","L0004146","needs security details","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T12:32:12"
"C0002711","L0002712","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:16:33"
"C0004561","L0004562","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T12:51:57"
"C0000223","L0000223","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T14:37:01"
"C0003339","L0003340","unsubscribed","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T23:00:00"
"C0002867","L0002868","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T12:34:11"
"C0002273","L0002274","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T04:59:58"
"C0000747","L0000747","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-07-25T19:06:02"
"C0000909","L0000909","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T02:55:59"
"C0004312","L0004313","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T16:25:05"
"C0000196","L0000196","unsubscribed","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T11:53:14"
"C0000482","L0000482","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T06:45:50"
"C0004035","L0004036","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T03:15:13"
"C0000275","L0000275","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T13:11:31"
"C0000469","L0000469","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:47:14"
"C0004885","L0004886","timeline Q3","unsubscribe","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T22:43:29"
"C0002281","L0002282","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T14:59:48"
"C0002258","L0002259","needs security details","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T16:59:53"
"C0001202","L0001202","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T17:00:00"
"C0000554","L0000554","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-14T09:26:02"
"C0004480","L0004481","asked about pricing","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T10:10:48"
"C0000186","L0000186","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T10:00:41"
"C0003394","L0003395","unsubscribed","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T19:20:21"
"C0002904","L0002905","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T08:33:18"
"C0003100","L0003101","needs security details","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:41:40"
"C0002310","L0002311","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T12:59:51"
"C0003475","L0003476","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-25T09:06:31"
"C0004316","L0004317","needs security details","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T20:59:41"
"C0001215","L0001215","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T01:18:44"
"C0004522","L0004523","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T17:21:07"
"C0001328","L0001328","unsubscribed","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T20:21:57"
"C0000113","L0000113","unsubscribed","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T10:39:46"
"C0001409","L0001409","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T05:55:52"
"C0004848","L0004849","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-18T08:15:24"
"C0001084","L0001084","needs security details","request_callback","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T20:59:58"
"C0002770","L0002771","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T07:56:04"
"C0000627","L0000627","timeline Q3","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T09:18:21"
"C0001910","L0001910","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T18:47:58"
"C0000490","L0000490","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T05:06:35"
"C0002472","L0002473","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T23:46:03"
"C0000885","L0000885","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T15:31:00"
"C0000118","L0000118","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T04:59:59"
"C0001811","L0001811","unsubscribed","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T23:50:45"
"C0003560","L0003561","interested in case studies","negotiate","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T19:07:40"
"C0001333","L0001333","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T01:25:37"
"C0000520","L0000520","needs security details","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T18:56:06"
"C0003268","L0003269","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T03:36:48"
"C0004137","L0004138","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T12:00:00"
"C0001348","L0001348","interested in case studies","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T20:59:48"
"C0002142","L0002142","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T02:58:57"
"C0001345","L0001345","unsubscribed","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T23:59:53"
"C0001055","L0001055","timeline Q3","download_asset","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:33:45"
"C0000697","L0000697","asked about pricing","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T02:29:44"
"C0004909","L0004910","requested demo","request_callback","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-26T23:25:26"
"C0002081","L0002081","interested in case studies","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T08:54:04"
"C0003579","L0003580","interested in case studies","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-27T21:29:28"
"C0003988","L0003989","needs security details","unsubscribe","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T12:16:21"
"C0000088","L0000088","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T09:01:14"
"C0000337","L0000337","asked about pricing","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T21:44:39"
"C0001965","L0001965","interested in case studies","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T20:47:41"
"C0003079","L0003080","requested demo","unsubscribe","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T08:33:16"
"C0004852","L0004853","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T13:59:55"
"C0000082","L0000082","asked about pricing","request_callback","{""company"": ""Acme Co."", ""employees"": 10, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T21:22:34"
"C0000816","L0000816","timeline Q3","book_demo","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T07:00:00"
"C0003885","L0003886","needs security details","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T01:57:20"
"C0004045","L0004046","needs security details","book_demo","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T04:56:56"
"C0003365","L0003366","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T07:58:35"
"C0001963","L0001963","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T17:00:00"
"C0001198","L0001198","asked about pricing","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-28T01:37:42"
"C0001668","L0001668","timeline Q3","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T23:59:16"
"C0002887","L0002888","interested in case studies","unsubscribe","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T08:36:29"
"C0001764","L0001764","requested demo","book_demo","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T16:31:22"
"C0003729","L0003730","timeline Q3","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T21:17:49"
"C0000829","L0000829","requested demo","download_asset","{""company"": ""Acme Co."", ""employees"": 50, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-29T08:11:05"
"C0004307","L0004308","interested in case studies","download_asset","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-30T18:59:30"
"C0003818","L0003819","timeline Q3","request_callback","{""company"": ""Acme Co."", ""employees"": 1200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T00:40:35"
"C0002212","L0002213","requested demo","negotiate","{""company"": ""Acme Co."", ""employees"": 200, ""tooling"": [""HubSpot"", ""Salesforce"", ""GA4""]}","2025-08-31T01:50:31"
